plant_id_eia,technology_description,class_atb,cf_atb
67807,Solar Photovoltaic,10,0.20237932814438855
67808,Solar Photovoltaic,8,0.23163275150342633
67809,Solar Photovoltaic,8,0.23163275150342633
67810,Solar Photovoltaic,8,0.23163275150342633
67811,Solar Photovoltaic,8,0.23163275150342633
67812,Solar Photovoltaic,8,0.23163275150342633
67813,Solar Photovoltaic,8,0.23163275150342633
67814,Solar Photovoltaic,8,0.23163275150342633
67815,Solar Photovoltaic,9,0.22047669886675608
67816,Solar Photovoltaic,8,0.23163275150342633
67818,Solar Photovoltaic,3,0.2953626825189205
67819,Solar Photovoltaic,4,0.28148929329880334
67820,Solar Photovoltaic,3,0.2953626825189205
67821,Solar Photovoltaic,1,0.3202687659970471
67822,Solar Photovoltaic,8,0.23163275150342633
67823,Solar Photovoltaic,1,0.3202687659970471
67824,Solar Photovoltaic,1,0.3202687659970471
67825,Solar Photovoltaic,2,0.30974988165310763
67826,Solar Photovoltaic,10,0.20237932814438855
67827,Solar Photovoltaic,1,0.3202687659970471
67830,Solar Photovoltaic,10,0.20237932814438855
67831,Solar Photovoltaic,10,0.20237932814438855
67832,Solar Photovoltaic,8,0.23163275150342633
67833,Solar Photovoltaic,8,0.23163275150342633
67834,Solar Photovoltaic,8,0.23163275150342633
67835,Solar Photovoltaic,3,0.2953626825189205
67836,Solar Photovoltaic,4,0.28148929329880334
67837,Solar Photovoltaic,4,0.28148929329880334
67842,Solar Photovoltaic,10,0.20237932814438855
67846,Solar Photovoltaic,7,0.2408794703868765
67848,Solar Photovoltaic,3,0.2953626825189205
67849,Solar Photovoltaic,5,0.26753870312354816
67850,Solar Photovoltaic,1,0.3202687659970471
67852,Solar Photovoltaic,8,0.23163275150342633
67853,Solar Photovoltaic,4,0.28148929329880334
67857,Solar Photovoltaic,6,0.2537975724560726
67858,Solar Photovoltaic,6,0.2537975724560726
67859,Solar Photovoltaic,8,0.23163275150342633
67862,Solar Photovoltaic,6,0.2537975724560726
67863,Solar Photovoltaic,3,0.2953626825189205
67864,Solar Photovoltaic,5,0.26753870312354816
67865,Solar Photovoltaic,8,0.23163275150342633
67866,Solar Photovoltaic,2,0.30974988165310763
67867,Solar Photovoltaic,5,0.26753870312354816
67868,Solar Photovoltaic,3,0.2953626825189205
67870,Solar Photovoltaic,9,0.22047669886675608
67871,Solar Photovoltaic,7,0.2408794703868765
67872,Solar Photovoltaic,7,0.2408794703868765
67873,Solar Photovoltaic,7,0.2408794703868765
67876,Solar Photovoltaic,9,0.22047669886675608
67877,Solar Photovoltaic,7,0.2408794703868765
67879,Solar Photovoltaic,9,0.22047669886675608
67881,Solar Photovoltaic,7,0.2408794703868765
67884,Solar Photovoltaic,7,0.2408794703868765
67887,Solar Photovoltaic,9,0.22047669886675608
67888,Solar Photovoltaic,9,0.22047669886675608
67889,Solar Photovoltaic,9,0.22047669886675608
67890,Solar Photovoltaic,9,0.22047669886675608
67891,Solar Photovoltaic,9,0.22047669886675608
67892,Solar Photovoltaic,9,0.22047669886675608
67893,Solar Photovoltaic,8,0.23163275150342633
67894,Solar Photovoltaic,1,0.3202687659970471
67895,Solar Photovoltaic,5,0.26753870312354816
67897,Solar Photovoltaic,2,0.30974988165310763
67898,Solar Photovoltaic,2,0.30974988165310763
67900,Solar Photovoltaic,9,0.22047669886675608
67901,Solar Photovoltaic,9,0.22047669886675608
67902,Solar Photovoltaic,9,0.22047669886675608
67903,Solar Photovoltaic,9,0.22047669886675608
67904,Solar Photovoltaic,9,0.22047669886675608
67907,Solar Photovoltaic,8,0.23163275150342633
67908,Solar Photovoltaic,9,0.22047669886675608
67909,Solar Photovoltaic,9,0.22047669886675608
67911,Solar Photovoltaic,9,0.22047669886675608
67912,Solar Photovoltaic,9,0.22047669886675608
67913,Solar Photovoltaic,2,0.30974988165310763
67915,Solar Photovoltaic,6,0.2537975724560726
67920,Solar Photovoltaic,9,0.22047669886675608
67921,Solar Photovoltaic,9,0.22047669886675608
67922,Solar Photovoltaic,9,0.22047669886675608
67923,Solar Photovoltaic,10,0.20237932814438855
67924,Solar Photovoltaic,8,0.23163275150342633
67925,Solar Photovoltaic,9,0.22047669886675608
67926,Solar Photovoltaic,8,0.23163275150342633
67927,Solar Photovoltaic,9,0.22047669886675608
67928,Solar Photovoltaic,9,0.22047669886675608
67929,Solar Photovoltaic,9,0.22047669886675608
67930,Solar Photovoltaic,8,0.23163275150342633
67932,Solar Photovoltaic,9,0.22047669886675608
67933,Solar Photovoltaic,6,0.2537975724560726
67934,Solar Photovoltaic,4,0.28148929329880334
67935,Solar Photovoltaic,8,0.23163275150342633
67936,Solar Photovoltaic,6,0.2537975724560726
67937,Solar Photovoltaic,7,0.2408794703868765
67939,Solar Photovoltaic,9,0.22047669886675608
67940,Solar Photovoltaic,9,0.22047669886675608
67941,Solar Photovoltaic,9,0.22047669886675608
67942,Solar Photovoltaic,9,0.22047669886675608
67943,Solar Photovoltaic,9,0.22047669886675608
67944,Solar Photovoltaic,10,0.20237932814438855
67946,Solar Photovoltaic,10,0.20237932814438855
67947,Solar Photovoltaic,8,0.23163275150342633
67950,Solar Photovoltaic,9,0.22047669886675608
67951,Solar Photovoltaic,9,0.22047669886675608
67953,Solar Photovoltaic,9,0.22047669886675608
67956,Solar Photovoltaic,3,0.2953626825189205
67957,Solar Photovoltaic,5,0.26753870312354816
67958,Solar Photovoltaic,9,0.22047669886675608
67961,Solar Photovoltaic,3,0.2953626825189205
67964,Solar Photovoltaic,1,0.3202687659970471
67965,Solar Photovoltaic,8,0.23163275150342633
67967,Solar Photovoltaic,8,0.23163275150342633
67969,Solar Photovoltaic,6,0.2537975724560726
67970,Solar Photovoltaic,9,0.22047669886675608
67971,Solar Photovoltaic,9,0.22047669886675608
67972,Solar Photovoltaic,7,0.2408794703868765
67974,Solar Photovoltaic,9,0.22047669886675608
67975,Solar Photovoltaic,9,0.22047669886675608
67976,Solar Photovoltaic,5,0.26753870312354816
67977,Solar Photovoltaic,6,0.2537975724560726
67978,Solar Photovoltaic,3,0.2953626825189205
67979,Solar Photovoltaic,8,0.23163275150342633
67980,Solar Photovoltaic,10,0.20237932814438855
67981,Solar Photovoltaic,5,0.26753870312354816
67988,Solar Photovoltaic,5,0.26753870312354816
67989,Solar Photovoltaic,5,0.26753870312354816
67991,Solar Photovoltaic,7,0.2408794703868765
67992,Solar Photovoltaic,6,0.2537975724560726
67993,Solar Photovoltaic,7,0.2408794703868765
67994,Solar Photovoltaic,3,0.2953626825189205
67995,Solar Photovoltaic,5,0.26753870312354816
67998,Solar Photovoltaic,9,0.22047669886675608
67999,Solar Photovoltaic,9,0.22047669886675608
68013,Solar Photovoltaic,8,0.23163275150342633
68019,Solar Photovoltaic,8,0.23163275150342633
1,Onshore Wind Turbine,6,0.419949111111111
90,Onshore Wind Turbine,6,0.419949111111111
508,Onshore Wind Turbine,7,0.387388444444444
692,Onshore Wind Turbine,1,0.513456666666666
944,Onshore Wind Turbine,7,0.387388444444444
1172,Onshore Wind Turbine,6,0.419949111111111
1998,Onshore Wind Turbine,4,0.458354
2022,Onshore Wind Turbine,6,0.419949111111111
2024,Onshore Wind Turbine,4,0.458354
2240,Onshore Wind Turbine,6,0.419949111111111
6304,Onshore Wind Turbine,6,0.419949111111111
7366,Onshore Wind Turbine,6,0.419949111111111
7381,Onshore Wind Turbine,1,0.513456666666666
7501,Onshore Wind Turbine,7,0.387388444444444
7526,Onshore Wind Turbine,6,0.419949111111111
7724,Onshore Wind Turbine,7,0.387388444444444
7769,Onshore Wind Turbine,7,0.387388444444444
7771,Onshore Wind Turbine,5,0.443326
7855,Onshore Wind Turbine,6,0.419949111111111
7882,Onshore Wind Turbine,6,0.419949111111111
7886,Onshore Wind Turbine,6,0.419949111111111
7901,Onshore Wind Turbine,6,0.419949111111111
7927,Onshore Wind Turbine,8,0.349818444444444
7936,Onshore Wind Turbine,8,0.349818444444444
7937,Onshore Wind Turbine,6,0.419949111111111
7965,Onshore Wind Turbine,6,0.419949111111111
7966,Onshore Wind Turbine,6,0.419949111111111
7974,Onshore Wind Turbine,6,0.419949111111111
10005,Onshore Wind Turbine,10,0.266329555555555
10027,Onshore Wind Turbine,1,0.513456666666666
10191,Onshore Wind Turbine,1,0.513456666666666
10581,Onshore Wind Turbine,9,0.33813
10586,Onshore Wind Turbine,1,0.513456666666666
10597,Onshore Wind Turbine,1,0.513456666666666
10718,Onshore Wind Turbine,1,0.513456666666666
10738,Onshore Wind Turbine,8,0.349818444444444
10815,Onshore Wind Turbine,7,0.387388444444444
10823,Onshore Wind Turbine,6,0.419949111111111
50001,Onshore Wind Turbine,10,0.266329555555555
50276,Onshore Wind Turbine,1,0.513456666666666
50281,Onshore Wind Turbine,1,0.513456666666666
50386,Onshore Wind Turbine,1,0.513456666666666
50485,Onshore Wind Turbine,1,0.513456666666666
50532,Onshore Wind Turbine,1,0.513456666666666
50533,Onshore Wind Turbine,1,0.513456666666666
50534,Onshore Wind Turbine,9,0.33813
50535,Onshore Wind Turbine,1,0.513456666666666
50536,Onshore Wind Turbine,1,0.513456666666666
50552,Onshore Wind Turbine,1,0.513456666666666
50553,Onshore Wind Turbine,1,0.513456666666666
50690,Onshore Wind Turbine,1,0.513456666666666
50712,Onshore Wind Turbine,9,0.33813
50754,Onshore Wind Turbine,1,0.513456666666666
50818,Onshore Wind Turbine,10,0.266329555555555
50819,Onshore Wind Turbine,10,0.266329555555555
50820,Onshore Wind Turbine,1,0.513456666666666
50821,Onshore Wind Turbine,1,0.513456666666666
50822,Onshore Wind Turbine,1,0.513456666666666
50823,Onshore Wind Turbine,1,0.513456666666666
52142,Onshore Wind Turbine,1,0.513456666666666
52143,Onshore Wind Turbine,1,0.513456666666666
52144,Onshore Wind Turbine,1,0.513456666666666
52160,Onshore Wind Turbine,1,0.513456666666666
52161,Onshore Wind Turbine,1,0.513456666666666
52162,Onshore Wind Turbine,1,0.513456666666666
52163,Onshore Wind Turbine,1,0.513456666666666
52165,Onshore Wind Turbine,1,0.513456666666666
54258,Onshore Wind Turbine,2,0.481730888888888
54297,Onshore Wind Turbine,1,0.513456666666666
54298,Onshore Wind Turbine,1,0.513456666666666
54299,Onshore Wind Turbine,1,0.513456666666666
54300,Onshore Wind Turbine,1,0.513456666666666
54390,Onshore Wind Turbine,7,0.387388444444444
54453,Onshore Wind Turbine,7,0.387388444444444
54454,Onshore Wind Turbine,1,0.513456666666666
54647,Onshore Wind Turbine,1,0.513456666666666
54650,Onshore Wind Turbine,1,0.513456666666666
54681,Onshore Wind Turbine,1,0.513456666666666
54682,Onshore Wind Turbine,1,0.513456666666666
54685,Onshore Wind Turbine,1,0.513456666666666
54686,Onshore Wind Turbine,1,0.513456666666666
54687,Onshore Wind Turbine,1,0.513456666666666
54750,Onshore Wind Turbine,1,0.513456666666666
54793,Onshore Wind Turbine,5,0.443326
54794,Onshore Wind Turbine,3,0.470877333333333
54909,Onshore Wind Turbine,1,0.513456666666666
54931,Onshore Wind Turbine,1,0.513456666666666
54966,Onshore Wind Turbine,3,0.470877333333333
54979,Onshore Wind Turbine,3,0.470877333333333
55125,Onshore Wind Turbine,7,0.387388444444444
55203,Onshore Wind Turbine,6,0.419949111111111
55208,Onshore Wind Turbine,4,0.458354
55265,Onshore Wind Turbine,4,0.458354
55287,Onshore Wind Turbine,6,0.419949111111111
55339,Onshore Wind Turbine,1,0.513456666666666
55342,Onshore Wind Turbine,4,0.458354
55352,Onshore Wind Turbine,1,0.513456666666666
55353,Onshore Wind Turbine,3,0.470877333333333
55354,Onshore Wind Turbine,4,0.458354
55367,Onshore Wind Turbine,7,0.387388444444444
55368,Onshore Wind Turbine,5,0.443326
55370,Onshore Wind Turbine,2,0.481730888888888
55396,Onshore Wind Turbine,1,0.513456666666666
55399,Onshore Wind Turbine,3,0.470877333333333
55560,Onshore Wind Turbine,8,0.349818444444444
55561,Onshore Wind Turbine,4,0.458354
55562,Onshore Wind Turbine,4,0.458354
55563,Onshore Wind Turbine,4,0.458354
55564,Onshore Wind Turbine,4,0.458354
55565,Onshore Wind Turbine,4,0.458354
55566,Onshore Wind Turbine,4,0.458354
55567,Onshore Wind Turbine,4,0.458354
55568,Onshore Wind Turbine,3,0.470877333333333
55569,Onshore Wind Turbine,3,0.470877333333333
55570,Onshore Wind Turbine,3,0.470877333333333
55571,Onshore Wind Turbine,3,0.470877333333333
55572,Onshore Wind Turbine,3,0.470877333333333
55573,Onshore Wind Turbine,3,0.470877333333333
55574,Onshore Wind Turbine,3,0.470877333333333
55576,Onshore Wind Turbine,6,0.419949111111111
55578,Onshore Wind Turbine,8,0.349818444444444
55579,Onshore Wind Turbine,1,0.513456666666666
55581,Onshore Wind Turbine,3,0.470877333333333
55607,Onshore Wind Turbine,1,0.513456666666666
55608,Onshore Wind Turbine,1,0.513456666666666
55609,Onshore Wind Turbine,1,0.513456666666666
55610,Onshore Wind Turbine,1,0.513456666666666
55719,Onshore Wind Turbine,1,0.513456666666666
55734,Onshore Wind Turbine,3,0.470877333333333
55739,Onshore Wind Turbine,8,0.349818444444444
55740,Onshore Wind Turbine,1,0.513456666666666
55741,Onshore Wind Turbine,4,0.458354
55742,Onshore Wind Turbine,6,0.419949111111111
55747,Onshore Wind Turbine,3,0.470877333333333
55769,Onshore Wind Turbine,6,0.419949111111111
55782,Onshore Wind Turbine,4,0.458354
55790,Onshore Wind Turbine,4,0.458354
55795,Onshore Wind Turbine,5,0.443326
55796,Onshore Wind Turbine,5,0.443326
55803,Onshore Wind Turbine,3,0.470877333333333
55804,Onshore Wind Turbine,6,0.419949111111111
55805,Onshore Wind Turbine,7,0.387388444444444
55809,Onshore Wind Turbine,4,0.458354
55816,Onshore Wind Turbine,5,0.443326
55871,Onshore Wind Turbine,6,0.419949111111111
55944,Onshore Wind Turbine,7,0.387388444444444
55968,Onshore Wind Turbine,2,0.481730888888888
55980,Onshore Wind Turbine,4,0.458354
55981,Onshore Wind Turbine,4,0.458354
55986,Onshore Wind Turbine,5,0.443326
55989,Onshore Wind Turbine,7,0.387388444444444
55992,Onshore Wind Turbine,5,0.443326
55995,Onshore Wind Turbine,3,0.470877333333333
56001,Onshore Wind Turbine,5,0.443326
56002,Onshore Wind Turbine,6,0.419949111111111
56010,Onshore Wind Turbine,5,0.443326
56011,Onshore Wind Turbine,6,0.419949111111111
56012,Onshore Wind Turbine,1,0.513456666666666
56052,Onshore Wind Turbine,5,0.443326
56054,Onshore Wind Turbine,5,0.443326
56075,Onshore Wind Turbine,7,0.387388444444444
56081,Onshore Wind Turbine,2,0.481730888888888
56092,Onshore Wind Turbine,5,0.443326
56093,Onshore Wind Turbine,6,0.419949111111111
56094,Onshore Wind Turbine,2,0.481730888888888
56097,Onshore Wind Turbine,4,0.458354
56099,Onshore Wind Turbine,3,0.470877333333333
56106,Onshore Wind Turbine,4,0.458354
56111,Onshore Wind Turbine,5,0.443326
56112,Onshore Wind Turbine,1,0.513456666666666
56123,Onshore Wind Turbine,6,0.419949111111111
56142,Onshore Wind Turbine,4,0.458354
56153,Onshore Wind Turbine,4,0.458354
56160,Onshore Wind Turbine,6,0.419949111111111
56162,Onshore Wind Turbine,3,0.470877333333333
56172,Onshore Wind Turbine,5,0.443326
56173,Onshore Wind Turbine,4,0.458354
56174,Onshore Wind Turbine,4,0.458354
56195,Onshore Wind Turbine,7,0.387388444444444
56199,Onshore Wind Turbine,5,0.443326
56200,Onshore Wind Turbine,5,0.443326
56201,Onshore Wind Turbine,5,0.443326
56202,Onshore Wind Turbine,5,0.443326
56203,Onshore Wind Turbine,5,0.443326
56204,Onshore Wind Turbine,4,0.458354
56205,Onshore Wind Turbine,4,0.458354
56206,Onshore Wind Turbine,4,0.458354
56207,Onshore Wind Turbine,5,0.443326
56208,Onshore Wind Turbine,5,0.443326
56209,Onshore Wind Turbine,4,0.458354
56210,Onshore Wind Turbine,5,0.443326
56211,Onshore Wind Turbine,1,0.513456666666666
56212,Onshore Wind Turbine,2,0.481730888888888
56213,Onshore Wind Turbine,7,0.387388444444444
56214,Onshore Wind Turbine,1,0.513456666666666
56215,Onshore Wind Turbine,6,0.419949111111111
56216,Onshore Wind Turbine,6,0.419949111111111
56217,Onshore Wind Turbine,3,0.470877333333333
56218,Onshore Wind Turbine,6,0.419949111111111
56219,Onshore Wind Turbine,5,0.443326
56225,Onshore Wind Turbine,4,0.458354
56226,Onshore Wind Turbine,7,0.387388444444444
56240,Onshore Wind Turbine,1,0.513456666666666
56251,Onshore Wind Turbine,5,0.443326
56252,Onshore Wind Turbine,5,0.443326
56255,Onshore Wind Turbine,7,0.387388444444444
56270,Onshore Wind Turbine,1,0.513456666666666
56271,Onshore Wind Turbine,7,0.387388444444444
56273,Onshore Wind Turbine,2,0.481730888888888
56275,Onshore Wind Turbine,1,0.513456666666666
56276,Onshore Wind Turbine,1,0.513456666666666
56290,Onshore Wind Turbine,8,0.349818444444444
56291,Onshore Wind Turbine,2,0.481730888888888
56293,Onshore Wind Turbine,1,0.513456666666666
56295,Onshore Wind Turbine,5,0.443326
56296,Onshore Wind Turbine,5,0.443326
56297,Onshore Wind Turbine,6,0.419949111111111
56299,Onshore Wind Turbine,4,0.458354
56300,Onshore Wind Turbine,7,0.387388444444444
56301,Onshore Wind Turbine,7,0.387388444444444
56302,Onshore Wind Turbine,1,0.513456666666666
56303,Onshore Wind Turbine,2,0.481730888888888
56304,Onshore Wind Turbine,4,0.458354
56307,Onshore Wind Turbine,6,0.419949111111111
56308,Onshore Wind Turbine,8,0.349818444444444
56311,Onshore Wind Turbine,2,0.481730888888888
56320,Onshore Wind Turbine,6,0.419949111111111
56322,Onshore Wind Turbine,6,0.419949111111111
56335,Onshore Wind Turbine,2,0.481730888888888
56336,Onshore Wind Turbine,4,0.458354
56337,Onshore Wind Turbine,2,0.481730888888888
56338,Onshore Wind Turbine,6,0.419949111111111
56347,Onshore Wind Turbine,6,0.419949111111111
56351,Onshore Wind Turbine,3,0.470877333333333
56355,Onshore Wind Turbine,5,0.443326
56357,Onshore Wind Turbine,5,0.443326
56359,Onshore Wind Turbine,5,0.443326
56360,Onshore Wind Turbine,7,0.387388444444444
56361,Onshore Wind Turbine,6,0.419949111111111
56362,Onshore Wind Turbine,7,0.387388444444444
56369,Onshore Wind Turbine,2,0.481730888888888
56371,Onshore Wind Turbine,5,0.443326
56372,Onshore Wind Turbine,4,0.458354
56376,Onshore Wind Turbine,8,0.349818444444444
56377,Onshore Wind Turbine,6,0.419949111111111
56378,Onshore Wind Turbine,7,0.387388444444444
56379,Onshore Wind Turbine,5,0.443326
56380,Onshore Wind Turbine,5,0.443326
56383,Onshore Wind Turbine,6,0.419949111111111
56386,Onshore Wind Turbine,6,0.419949111111111
56391,Onshore Wind Turbine,6,0.419949111111111
56392,Onshore Wind Turbine,4,0.458354
56394,Onshore Wind Turbine,4,0.458354
56395,Onshore Wind Turbine,3,0.470877333333333
56399,Onshore Wind Turbine,4,0.458354
56402,Onshore Wind Turbine,7,0.387388444444444
56408,Onshore Wind Turbine,6,0.419949111111111
56409,Onshore Wind Turbine,6,0.419949111111111
56410,Onshore Wind Turbine,6,0.419949111111111
56411,Onshore Wind Turbine,6,0.419949111111111
56412,Onshore Wind Turbine,6,0.419949111111111
56413,Onshore Wind Turbine,6,0.419949111111111
56414,Onshore Wind Turbine,6,0.419949111111111
56415,Onshore Wind Turbine,5,0.443326
56416,Onshore Wind Turbine,6,0.419949111111111
56424,Onshore Wind Turbine,5,0.443326
56432,Onshore Wind Turbine,1,0.513456666666666
56433,Onshore Wind Turbine,1,0.513456666666666
56434,Onshore Wind Turbine,8,0.349818444444444
56435,Onshore Wind Turbine,8,0.349818444444444
56437,Onshore Wind Turbine,8,0.349818444444444
56439,Onshore Wind Turbine,8,0.349818444444444
56440,Onshore Wind Turbine,8,0.349818444444444
56441,Onshore Wind Turbine,8,0.349818444444444
56442,Onshore Wind Turbine,8,0.349818444444444
56443,Onshore Wind Turbine,8,0.349818444444444
56446,Onshore Wind Turbine,7,0.387388444444444
56447,Onshore Wind Turbine,7,0.387388444444444
56448,Onshore Wind Turbine,7,0.387388444444444
56449,Onshore Wind Turbine,7,0.387388444444444
56450,Onshore Wind Turbine,6,0.419949111111111
56451,Onshore Wind Turbine,1,0.513456666666666
56457,Onshore Wind Turbine,5,0.443326
56459,Onshore Wind Turbine,4,0.458354
56460,Onshore Wind Turbine,4,0.458354
56466,Onshore Wind Turbine,6,0.419949111111111
56468,Onshore Wind Turbine,6,0.419949111111111
56470,Onshore Wind Turbine,5,0.443326
56479,Onshore Wind Turbine,4,0.458354
56483,Onshore Wind Turbine,5,0.443326
56484,Onshore Wind Turbine,1,0.513456666666666
56485,Onshore Wind Turbine,7,0.387388444444444
56487,Onshore Wind Turbine,6,0.419949111111111
56488,Onshore Wind Turbine,4,0.458354
56493,Onshore Wind Turbine,8,0.349818444444444
56494,Onshore Wind Turbine,5,0.443326
56495,Onshore Wind Turbine,1,0.513456666666666
56501,Onshore Wind Turbine,5,0.443326
56506,Onshore Wind Turbine,7,0.387388444444444
56536,Onshore Wind Turbine,6,0.419949111111111
56537,Onshore Wind Turbine,6,0.419949111111111
56538,Onshore Wind Turbine,6,0.419949111111111
56543,Onshore Wind Turbine,4,0.458354
56544,Onshore Wind Turbine,4,0.458354
56555,Onshore Wind Turbine,6,0.419949111111111
56557,Onshore Wind Turbine,4,0.458354
56558,Onshore Wind Turbine,4,0.458354
56559,Onshore Wind Turbine,4,0.458354
56560,Onshore Wind Turbine,4,0.458354
56561,Onshore Wind Turbine,4,0.458354
56562,Onshore Wind Turbine,4,0.458354
56563,Onshore Wind Turbine,6,0.419949111111111
56570,Onshore Wind Turbine,1,0.513456666666666
56573,Onshore Wind Turbine,4,0.458354
56575,Onshore Wind Turbine,7,0.387388444444444
56577,Onshore Wind Turbine,4,0.458354
56578,Onshore Wind Turbine,4,0.458354
56579,Onshore Wind Turbine,4,0.458354
56580,Onshore Wind Turbine,6,0.419949111111111
56581,Onshore Wind Turbine,6,0.419949111111111
56582,Onshore Wind Turbine,3,0.470877333333333
56583,Onshore Wind Turbine,4,0.458354
56584,Onshore Wind Turbine,3,0.470877333333333
56585,Onshore Wind Turbine,4,0.458354
56586,Onshore Wind Turbine,5,0.443326
56587,Onshore Wind Turbine,5,0.443326
56588,Onshore Wind Turbine,5,0.443326
56589,Onshore Wind Turbine,5,0.443326
56590,Onshore Wind Turbine,5,0.443326
56591,Onshore Wind Turbine,7,0.387388444444444
56592,Onshore Wind Turbine,5,0.443326
56593,Onshore Wind Turbine,4,0.458354
56594,Onshore Wind Turbine,6,0.419949111111111
56595,Onshore Wind Turbine,3,0.470877333333333
56602,Onshore Wind Turbine,4,0.458354
56605,Onshore Wind Turbine,5,0.443326
56607,Onshore Wind Turbine,3,0.470877333333333
56608,Onshore Wind Turbine,5,0.443326
56613,Onshore Wind Turbine,4,0.458354
56614,Onshore Wind Turbine,6,0.419949111111111
56617,Onshore Wind Turbine,5,0.443326
56618,Onshore Wind Turbine,6,0.419949111111111
56619,Onshore Wind Turbine,6,0.419949111111111
56620,Onshore Wind Turbine,6,0.419949111111111
56621,Onshore Wind Turbine,4,0.458354
56622,Onshore Wind Turbine,6,0.419949111111111
56623,Onshore Wind Turbine,7,0.387388444444444
56624,Onshore Wind Turbine,5,0.443326
56625,Onshore Wind Turbine,5,0.443326
56626,Onshore Wind Turbine,5,0.443326
56627,Onshore Wind Turbine,5,0.443326
56628,Onshore Wind Turbine,5,0.443326
56630,Onshore Wind Turbine,6,0.419949111111111
56633,Onshore Wind Turbine,7,0.387388444444444
56634,Onshore Wind Turbine,6,0.419949111111111
56635,Onshore Wind Turbine,7,0.387388444444444
56636,Onshore Wind Turbine,8,0.349818444444444
56637,Onshore Wind Turbine,8,0.349818444444444
56638,Onshore Wind Turbine,1,0.513456666666666
56640,Onshore Wind Turbine,6,0.419949111111111
56644,Onshore Wind Turbine,6,0.419949111111111
56645,Onshore Wind Turbine,5,0.443326
56646,Onshore Wind Turbine,4,0.458354
56647,Onshore Wind Turbine,5,0.443326
56648,Onshore Wind Turbine,1,0.513456666666666
56649,Onshore Wind Turbine,2,0.481730888888888
56650,Onshore Wind Turbine,4,0.458354
56651,Onshore Wind Turbine,1,0.513456666666666
56654,Onshore Wind Turbine,7,0.387388444444444
56659,Onshore Wind Turbine,6,0.419949111111111
56661,Onshore Wind Turbine,6,0.419949111111111
56662,Onshore Wind Turbine,3,0.470877333333333
56665,Onshore Wind Turbine,2,0.481730888888888
56666,Onshore Wind Turbine,7,0.387388444444444
56669,Onshore Wind Turbine,3,0.470877333333333
56670,Onshore Wind Turbine,7,0.387388444444444
56673,Onshore Wind Turbine,2,0.481730888888888
56677,Onshore Wind Turbine,7,0.387388444444444
56679,Onshore Wind Turbine,7,0.387388444444444
56699,Onshore Wind Turbine,2,0.481730888888888
56700,Onshore Wind Turbine,3,0.470877333333333
56702,Onshore Wind Turbine,9,0.33813
56709,Onshore Wind Turbine,5,0.443326
56710,Onshore Wind Turbine,5,0.443326
56711,Onshore Wind Turbine,5,0.443326
56712,Onshore Wind Turbine,5,0.443326
56750,Onshore Wind Turbine,4,0.458354
56751,Onshore Wind Turbine,10,0.266329555555555
56752,Onshore Wind Turbine,4,0.458354
56753,Onshore Wind Turbine,6,0.419949111111111
56754,Onshore Wind Turbine,3,0.470877333333333
56755,Onshore Wind Turbine,4,0.458354
56763,Onshore Wind Turbine,4,0.458354
56764,Onshore Wind Turbine,5,0.443326
56765,Onshore Wind Turbine,6,0.419949111111111
56767,Onshore Wind Turbine,6,0.419949111111111
56770,Onshore Wind Turbine,5,0.443326
56771,Onshore Wind Turbine,3,0.470877333333333
56773,Onshore Wind Turbine,1,0.513456666666666
56774,Onshore Wind Turbine,4,0.458354
56775,Onshore Wind Turbine,3,0.470877333333333
56776,Onshore Wind Turbine,6,0.419949111111111
56777,Onshore Wind Turbine,6,0.419949111111111
56779,Onshore Wind Turbine,1,0.513456666666666
56782,Onshore Wind Turbine,4,0.458354
56783,Onshore Wind Turbine,3,0.470877333333333
56784,Onshore Wind Turbine,4,0.458354
56789,Onshore Wind Turbine,8,0.349818444444444
56790,Onshore Wind Turbine,6,0.419949111111111
56791,Onshore Wind Turbine,2,0.481730888888888
56792,Onshore Wind Turbine,3,0.470877333333333
56793,Onshore Wind Turbine,5,0.443326
56794,Onshore Wind Turbine,4,0.458354
56795,Onshore Wind Turbine,6,0.419949111111111
56796,Onshore Wind Turbine,5,0.443326
56797,Onshore Wind Turbine,6,0.419949111111111
56800,Onshore Wind Turbine,6,0.419949111111111
56804,Onshore Wind Turbine,3,0.470877333333333
56805,Onshore Wind Turbine,6,0.419949111111111
56809,Onshore Wind Turbine,6,0.419949111111111
56810,Onshore Wind Turbine,5,0.443326
56811,Onshore Wind Turbine,5,0.443326
56818,Onshore Wind Turbine,5,0.443326
56819,Onshore Wind Turbine,3,0.470877333333333
56823,Onshore Wind Turbine,2,0.481730888888888
56824,Onshore Wind Turbine,5,0.443326
56825,Onshore Wind Turbine,5,0.443326
56826,Onshore Wind Turbine,5,0.443326
56827,Onshore Wind Turbine,4,0.458354
56828,Onshore Wind Turbine,5,0.443326
56829,Onshore Wind Turbine,1,0.513456666666666
56831,Onshore Wind Turbine,6,0.419949111111111
56834,Onshore Wind Turbine,2,0.481730888888888
56835,Onshore Wind Turbine,5,0.443326
56836,Onshore Wind Turbine,5,0.443326
56837,Onshore Wind Turbine,4,0.458354
56838,Onshore Wind Turbine,4,0.458354
56839,Onshore Wind Turbine,4,0.458354
56840,Onshore Wind Turbine,5,0.443326
56841,Onshore Wind Turbine,1,0.513456666666666
56842,Onshore Wind Turbine,1,0.513456666666666
56843,Onshore Wind Turbine,1,0.513456666666666
