plant_id_eia,re_type,latitude,longitude
64640,solar,36.0,-83.0
58336,solar,36.0,-79.0
59518,solar,36.0,-76.0
58306,solar,36.5,-119.0
64208,solar,36.5,-111.5
61759,solar,36.5,-97.5
63091,solar,37.0,-122.0
60723,solar,37.0,-106.0
60673,solar,37.0,-93.5
59110,solar,37.0,-93.0
66047,solar,37.0,-85.5
65319,solar,37.0,-79.5
60318,solar,37.0,-76.5
60584,solar,37.0,-76.0
66270,solar,37.5,-121.0
62993,solar,37.5,-102.0
65678,solar,38.0,-113.0
60956,solar,38.0,-98.0
60705,solar,38.0,-91.5
61450,solar,38.0,-90.5
61406,solar,38.0,-77.0
57669,solar,38.5,-121.5
63681,solar,38.5,-106.0
59987,solar,38.5,-86.5
65219,solar,38.5,-78.5
66316,solar,38.5,-78.0
60735,solar,38.5,-75.5
62376,solar,39.0,-104.5
61316,solar,39.0,-93.5
64224,solar,39.0,-89.0
63877,solar,39.0,-83.5
64159,solar,39.5,-90.0
62893,solar,39.5,-88.0
65343,solar,39.5,-83.5
60704,solar,40.0,-93.5
65999,solar,40.0,-78.0
64650,solar,40.5,-103.5
63656,solar,40.5,-89.5
65417,solar,40.5,-89.0
62451,solar,40.5,-88.0
63828,solar,40.5,-84.0
65214,solar,40.5,-80.5
66019,solar,40.5,-76.0
59097,solar,40.5,-75.0
65416,solar,41.0,-100.0
65415,solar,41.0,-89.5
57256,solar,41.0,-76.0
64985,solar,41.5,-91.5
65508,solar,41.5,-89.0
66114,solar,41.5,-87.5
57462,solar,41.5,-84.0
59324,solar,41.5,-81.5
63668,solar,41.5,-71.5
64179,solar,42.0,-93.5
65796,solar,42.0,-89.5
63888,solar,42.0,-87.5
63862,solar,42.0,-76.0
61631,solar,42.5,-122.0
64986,solar,42.5,-93.0
60117,solar,42.5,-85.5
66105,solar,42.5,-84.5
66525,solar,42.5,-79.5
64726,solar,42.5,-72.5
66340,solar,43.0,-123.5
60068,solar,43.0,-116.0
64995,solar,43.0,-91.0
65029,solar,43.0,-85.5
64037,solar,43.0,-77.0
64912,solar,43.0,-74.5
60887,solar,43.5,-90.5
65964,solar,43.5,-89.0
61510,solar,43.5,-77.5
61604,solar,43.5,-75.5
58164,solar,44.0,-96.0
60523,solar,44.0,-93.0
66422,solar,44.0,-92.5
62744,solar,44.0,-91.5
66166,solar,44.0,-73.0
65011,solar,44.5,-90.0
65378,solar,44.5,-76.0
62381,solar,44.5,-73.0
64443,solar,44.5,-72.0
63895,solar,44.5,-69.5
64068,solar,44.5,-68.5
66084,solar,45.0,-94.5
63660,solar,45.0,-85.5
63772,solar,45.0,-74.0
61928,solar,45.0,-73.0
64008,solar,45.5,-123.0
61345,solar,45.5,-120.5
62031,solar,45.5,-94.0
62241,solar,46.0,-119.5
61059,solar,46.0,-95.0
61291,solar,46.5,-112.0
64865,solar,46.5,-97.0
62071,solar,47.0,-120.5
65441,solar,47.0,-93.5
4339297122522962618,onshore_wind,41.0,-98.0
8915306843968146943,onshore_wind,35.0,-93.0
-4436700617516283294,offshore_wind,30.0,-81.5
-783763283008656883,offshore_wind,42.5,-87.5
-5229467045964138171,offshore_wind,42.0,-86.5
-1390465356766316646,onshore_wind,41.0,-95.5
3496251997061411067,onshore_wind,37.0,-100.5
4833539473005771027,onshore_wind,38.0,-98.5
3652300265819272537,onshore_wind,38.5,-94.5
-6453610304130886567,offshore_wind,42.5,-70.5
2982320368572202220,offshore_wind,43.0,-70.5
-8505799793383036287,offshore_wind,44.0,-84.0
8336045556380600369,onshore_wind,40.0,-94.0
2498670501773939331,onshore_wind,47.0,-105.5
-2442643050270681183,onshore_wind,41.0,-99.5
-6249258719526347207,onshore_wind,40.5,-96.5
1367500287307247563,onshore_wind,40.0,-100.0
1375056243864474403,onshore_wind,35.0,-106.5
1658243192925465780,offshore_wind,40.0,-74.0
9196425148778098326,offshore_wind,40.5,-72.5
2882142626057713956,onshore_wind,42.5,-77.0
6216090930198640661,offshore_wind,42.5,-80.0
7330102999538575541,onshore_wind,34.5,-96.5
2756489943813928722,onshore_wind,35.0,-95.5
-4794077571704861103,offshore_wind,34.0,-78.5
-1150416813301330730,offshore_wind,29.5,-93.5
-2733970443905266497,onshore_wind,32.5,-98.0
2595139401942571024,offshore_wind,37.5,-75.5
-3130998696923497973,offshore_wind,46.5,-90.5
5967148185268780316,offshore_wind,47.0,-91.0
-5502422281880079893,onshore_wind,33.5,-97.0
-1710884172046186619,onshore_wind,31.0,-98.5
5034185867294117554,onshore_wind,40.5,-101.5
1799290137985417266,onshore_wind,44.5,-105.0
-7951655925747881718,onshore_wind,44.5,-106.0
8124612467732238803,onshore_wind,44.0,-106.0
-3170861183799915373,onshore_wind,47.5,-95.0
-231361254693678244,onshore_wind,47.0,-95.0
3745404681135114573,onshore_wind,41.5,-108.5
-1411067875144542371,offshore_wind,42.0,-81.5
-8683324113994694349,onshore_wind,42.5,-76.5
4449735930868359250,onshore_wind,39.5,-110.5
-5727691368933481223,onshore_wind,35.5,-115.0
-3257172919943163461,onshore_wind,36.5,-81.5
-6991701231960167189,onshore_wind,37.5,-113.5
5180672096222300288,onshore_wind,41.5,-105.0
33511226314491773,onshore_wind,32.0,-106.0
5386809481337337094,offshore_wind,34.0,-77.5
64550,offshore_wind,37.0,-75.5
65394,offshore_wind,39.0,-74.5
61865,onshore_wind,26.5,-99.0
56779,onshore_wind,31.0,-102.5
61032,onshore_wind,31.0,-99.5
59442,onshore_wind,32.0,-98.5
59332,onshore_wind,32.5,-101.5
62809,onshore_wind,32.5,-99.5
60983,onshore_wind,32.5,-98.5
58940,onshore_wind,33.0,-104.0
60902,onshore_wind,33.0,-101.0
62227,onshore_wind,33.5,-99.0
9991126,onshore_wind,33.5,-90.5
55719,onshore_wind,34.0,-116.5
59247,onshore_wind,34.0,-101.5
61402,onshore_wind,34.0,-99.5
60657,onshore_wind,35.0,-101.0
58078,onshore_wind,35.0,-99.0
57357,onshore_wind,35.5,-107.5
59068,onshore_wind,35.5,-101.0
61836,onshore_wind,35.5,-98.5
61269,onshore_wind,36.5,-97.0
61261,onshore_wind,37.0,-97.5
62481,onshore_wind,37.5,-95.5
9990707,onshore_wind,38.0,-90.5
58112,onshore_wind,38.5,-122.0
61789,onshore_wind,38.5,-97.0
57192,onshore_wind,39.0,-114.5
62952,onshore_wind,39.0,-102.0
59659,onshore_wind,39.5,-105.5
60672,onshore_wind,39.5,-94.5
9990801,onshore_wind,40.0,-94.5
9990491,onshore_wind,40.0,-85.5
56796,onshore_wind,40.0,-79.5
56537,onshore_wind,40.5,-94.5
9990482,onshore_wind,40.5,-90.5
9990621,onshore_wind,40.5,-83.0
57210,onshore_wind,41.0,-104.0
61077,onshore_wind,41.0,-94.5
61004,onshore_wind,41.0,-84.0
9991284,onshore_wind,41.5,-92.5
56001,onshore_wind,41.5,-75.5
9991227,onshore_wind,42.0,-95.5
9991039,onshore_wind,42.0,-94.0
9990755,onshore_wind,42.0,-90.5
9990677,onshore_wind,42.0,-83.5
56441,onshore_wind,42.5,-115.0
9990765,onshore_wind,42.5,-92.5
9991196,onshore_wind,42.5,-85.0
62954,onshore_wind,42.5,-78.0
59023,onshore_wind,42.5,-71.0
7771,onshore_wind,43.0,-100.0
9990709,onshore_wind,43.0,-93.5
9990653,onshore_wind,43.0,-93.0
9990433,onshore_wind,43.0,-85.5
9990678,onshore_wind,43.0,-85.0
57648,onshore_wind,43.0,-77.0
55790,onshore_wind,43.0,-76.0
9990490,onshore_wind,43.5,-89.5
9990085,onshore_wind,43.5,-88.5
9990497,onshore_wind,44.0,-94.5
9990391,onshore_wind,44.0,-92.5
9990968,onshore_wind,44.0,-85.5
9990277,onshore_wind,44.5,-99.0
9990446,onshore_wind,44.5,-92.5
9990297,onshore_wind,44.5,-85.0
9991052,onshore_wind,45.0,-96.5
9990690,onshore_wind,45.0,-90.5
9991197,onshore_wind,45.0,-90.0
9990967,onshore_wind,45.5,-96.5
56702,onshore_wind,46.0,-121.0
9991235,onshore_wind,46.0,-86.5
57002,onshore_wind,46.0,-68.0
58175,onshore_wind,46.5,-109.5
9991098,onshore_wind,46.5,-99.5
9990614,onshore_wind,47.0,-102.5
60905,onshore_wind,47.0,-101.0
9990380,onshore_wind,47.0,-100.5
9991132,onshore_wind,47.0,-98.0
9990769,onshore_wind,48.0,-102.5
9990094,onshore_wind,48.0,-100.0
61024,solar,26.5,-81.5
65868,solar,27.0,-81.5
65344,solar,27.5,-97.5
61667,solar,27.5,-82.5
63982,solar,27.5,-81.5
61029,solar,27.5,-80.5
65979,solar,28.5,-97.5
61664,solar,28.5,-82.0
65842,solar,29.5,-97.0
64133,solar,29.5,-96.0
65173,solar,29.5,-83.0
61021,solar,29.5,-82.0
66132,solar,30.0,-94.5
64307,solar,30.0,-90.0
60044,solar,30.5,-102.5
65908,solar,30.5,-83.5
60774,solar,31.0,-98.0
66420,solar,31.0,-97.5
64757,solar,31.0,-85.0
63350,solar,31.0,-84.0
64335,solar,31.0,-83.5
64838,solar,31.5,-85.0
65303,solar,32.0,-97.0
62755,solar,32.5,-103.0
63513,solar,32.5,-85.5
57491,solar,33.0,-116.0
61681,solar,33.0,-103.5
63201,solar,33.0,-101.5
65645,solar,33.0,-101.0
64026,solar,33.0,-100.0
62885,solar,33.0,-85.0
60827,solar,33.5,-113.0
57324,solar,33.5,-112.5
65654,solar,33.5,-101.0
65937,solar,33.5,-97.5
64347,solar,33.5,-95.5
63194,solar,33.5,-95.0
63295,solar,33.5,-91.5
61790,solar,33.5,-82.0
66200,solar,34.0,-84.0
57790,solar,34.5,-113.0
57560,solar,34.5,-112.5
63976,solar,34.5,-78.5
59966,solar,34.5,-77.5
65664,solar,35.0,-119.0
58042,solar,35.0,-114.0
63184,solar,35.0,-106.5
62775,solar,35.0,-89.5
60555,solar,35.0,-88.5
57461,solar,35.0,-84.0
66363,solar,35.0,-77.0
60352,solar,35.5,-115.0
58589,solar,35.5,-106.5
60196,solar,35.5,-106.0
65483,solar,35.5,-90.5
60050,solar,35.5,-83.0
65107,solar,35.5,-79.5
64910,solar,36.0,-81.5
63352,solar,36.5,-115.0
62951,solar,36.5,-78.0
62814,solar,36.5,-77.5
61422,solar,36.5,-77.0
62806,solar,37.5,-122.5
64858,solar,37.5,-109.0
64015,solar,37.5,-78.5
61013,solar,38.0,-122.5
64471,solar,38.0,-121.5
59945,solar,38.0,-113.5
61566,solar,38.0,-94.0
60706,solar,38.0,-92.5
62420,solar,38.0,-89.5
62812,solar,38.5,-113.0
63731,solar,38.5,-104.5
63945,solar,38.5,-89.5
66441,solar,38.5,-87.0
62766,solar,38.5,-86.0
64658,solar,38.5,-84.0
66203,solar,38.5,-77.0
58949,solar,39.0,-123.0
61310,solar,39.0,-84.5
62374,solar,39.0,-77.0
60681,solar,39.0,-76.5
58585,solar,39.5,-122.0
56540,solar,39.5,-120.0
64653,solar,39.5,-108.0
59239,solar,39.5,-107.5
58386,solar,39.5,-84.0
64832,solar,39.5,-83.0
65281,solar,39.5,-77.0
64543,solar,39.5,-75.5
57948,solar,39.5,-75.0
58951,solar,39.5,-74.5
63416,solar,40.0,-122.0
61886,solar,40.0,-108.5
62793,solar,40.0,-87.0
64553,solar,40.0,-85.0
63984,solar,40.5,-112.5
64745,solar,40.5,-105.0
61314,solar,40.5,-104.5
64243,solar,40.5,-90.5
60821,solar,41.0,-112.0
57912,solar,41.0,-89.0
64328,solar,41.0,-87.5
65957,solar,41.0,-86.5
59683,solar,41.0,-81.0
66060,solar,41.0,-76.5
57367,solar,41.0,-75.5
65348,solar,41.0,-74.5
63844,solar,41.5,-96.0
65936,solar,41.5,-86.5
62999,solar,41.5,-74.5
65300,solar,41.5,-73.5
50736,solar,41.5,-72.0
61201,solar,42.0,-121.5
58236,solar,42.0,-93.0
64499,solar,42.0,-84.5
60955,solar,42.5,-91.5
64998,solar,42.5,-89.0
64856,solar,42.5,-85.0
66219,solar,42.5,-79.0
63096,solar,42.5,-77.5
66230,solar,42.5,-77.0
62156,solar,42.5,-75.0
66221,solar,43.0,-77.5
66068,solar,43.5,-93.0
65346,solar,43.5,-86.5
61764,solar,43.5,-73.5
60532,solar,44.0,-93.5
63105,solar,44.0,-87.5
64599,solar,44.0,-76.0
61496,solar,44.5,-121.0
61854,solar,44.5,-118.0
59875,solar,44.5,-95.5
60533,solar,44.5,-93.5
63368,solar,44.5,-71.5
65045,solar,44.5,-69.0
64189,solar,45.0,-112.5
61870,solar,45.0,-95.5
60411,solar,45.0,-72.0
63441,solar,45.5,-120.0
60944,solar,45.5,-95.0
64714,solar,45.5,-92.0
61595,solar,45.5,-90.5
64198,solar,46.5,-119.5
66136,solar,47.5,-68.5
-3042857374832984232,onshore_wind,36.5,-95.5
549260033653432102,solar,36.0,-96.0
-4308701264950038526,onshore_wind,41.5,-96.0
-7523689204288816023,onshore_wind,37.0,-101.5
-1689000930145683645,onshore_wind,37.0,-95.0
5828703540619600843,onshore_wind,36.5,-94.5
7255396550145764410,onshore_wind,37.5,-98.0
5076529491348179168,onshore_wind,38.5,-98.0
-4297803910627612758,onshore_wind,39.0,-95.5
-6092632878165274502,onshore_wind,38.0,-95.5
-5451769552241787655,offshore_wind,43.5,-70.5
-6369180983846783048,offshore_wind,44.0,-83.5
-4593799231065358170,offshore_wind,43.5,-86.5
-8532601575152073874,onshore_wind,39.5,-93.5
-4300127181233343870,onshore_wind,39.5,-94.0
-7331672589151933060,onshore_wind,40.0,-93.5
-9059380183811447038,onshore_wind,40.0,-93.0
2090531102242951526,onshore_wind,37.5,-93.5
-4345699911145656027,onshore_wind,47.5,-104.5
-6975072839065142321,onshore_wind,40.5,-100.5
8199805855028278547,onshore_wind,41.5,-74.5
-859037652720916625,offshore_wind,40.0,-73.5
-3225303064331119694,offshore_wind,41.0,-72.0
4469419396898721170,offshore_wind,40.5,-72.0
-7298492906150452733,onshore_wind,42.5,-74.5
3010380436608165957,offshore_wind,43.5,-77.0
3152894070828171073,onshore_wind,42.5,-79.5
916145103950342421,onshore_wind,35.5,-97.5
3858304972440877790,onshore_wind,35.5,-95.0
-384839485998974887,onshore_wind,35.5,-96.0
-6869653549447145294,onshore_wind,41.0,-77.0
-1416011718114749437,onshore_wind,36.0,-82.5
-4772574165154076423,offshore_wind,27.5,-97.0
8306902087765931057,onshore_wind,44.0,-73.0
-1662994552884204723,onshore_wind,44.0,-73.5
-3487296228762487455,onshore_wind,46.5,-90.5
150049456768791288,offshore_wind,43.5,-87.5
-4506700100163361111,offshore_wind,44.5,-87.5
-5453204716364050799,solar,43.0,-105.5
-4016711199554628183,onshore_wind,31.0,-98.0
8102827303461756129,offshore_wind,43.5,-82.0
7891446662953665421,onshore_wind,39.0,-96.0
-6021448048788980175,onshore_wind,41.0,-101.0
-1081155268895478619,onshore_wind,41.0,-101.5
5945558104774306778,onshore_wind,40.0,-103.0
-1934958038775451692,onshore_wind,41.0,-92.5
-6036707630820616127,onshore_wind,41.0,-93.5
-6643991145643924401,onshore_wind,34.5,-98.5
-8429606662700492023,onshore_wind,34.0,-98.5
2715313818589831325,onshore_wind,41.5,-109.0
6835705613601766703,onshore_wind,41.5,-109.5
-2046589168086167766,onshore_wind,34.0,-109.5
-5383708882349121827,offshore_wind,42.5,-79.0
-1585508284629903600,onshore_wind,43.0,-74.0
1154903119533114472,offshore_wind,44.5,-86.5
-3955333269209773592,onshore_wind,33.0,-102.5
-4194175785857986561,onshore_wind,35.5,-114.5
2116928644996698091,onshore_wind,40.0,-78.0
-1948465481060821451,onshore_wind,34.0,-96.5
-557356979924297109,offshore_wind,29.5,-91.5
5615647472286540558,onshore_wind,45.0,-84.0
58941,offshore_wind,41.5,-82.0
56378,onshore_wind,19.0,-155.5
62855,onshore_wind,26.5,-98.0
65760,onshore_wind,26.5,-97.5
7724,onshore_wind,30.5,-104.0
62562,onshore_wind,31.0,-102.0
65162,onshore_wind,31.5,-101.5
64544,onshore_wind,32.5,-99.0
57514,onshore_wind,33.0,-116.0
58838,onshore_wind,33.0,-98.0
62715,onshore_wind,33.5,-97.5
58113,onshore_wind,34.0,-117.0
64638,onshore_wind,34.0,-109.0
61066,onshore_wind,34.5,-118.0
57098,onshore_wind,34.5,-110.5
59621,onshore_wind,34.5,-102.5
56293,onshore_wind,35.0,-103.5
60856,onshore_wind,35.0,-102.0
58154,onshore_wind,35.5,-118.0
65971,onshore_wind,35.5,-99.0
9990842,onshore_wind,35.5,-91.0
57326,onshore_wind,36.0,-102.0
64339,onshore_wind,36.0,-97.5
56562,onshore_wind,36.5,-102.0
10005,onshore_wind,37.0,-121.0
64003,onshore_wind,37.5,-100.0
57787,onshore_wind,37.5,-98.5
62475,onshore_wind,37.5,-94.0
62488,onshore_wind,38.0,-95.0
9990838,onshore_wind,38.0,-87.0
58767,onshore_wind,39.0,-99.5
56985,onshore_wind,39.0,-98.0
9990735,onshore_wind,39.0,-92.0
57176,onshore_wind,39.0,-75.0
9990813,onshore_wind,39.5,-88.0
57300,onshore_wind,39.5,-79.5
64433,onshore_wind,39.5,-79.0
9990134,onshore_wind,40.0,-83.5
60655,onshore_wind,40.5,-95.0
59902,onshore_wind,40.5,-91.0
9990686,onshore_wind,40.5,-88.0
9990244,onshore_wind,40.5,-87.5
57862,onshore_wind,40.5,-86.0
56451,onshore_wind,40.5,-78.5
57290,onshore_wind,41.0,-103.0
62333,onshore_wind,41.0,-97.5
61056,onshore_wind,41.0,-97.0
62944,onshore_wind,41.0,-85.0
57449,onshore_wind,41.0,-84.5
9990796,onshore_wind,41.5,-84.0
59295,onshore_wind,41.5,-71.5
62591,onshore_wind,42.0,-106.5
64344,onshore_wind,42.0,-97.5
9990754,onshore_wind,42.0,-92.0
9990562,onshore_wind,42.0,-90.0
65496,onshore_wind,42.0,-75.5
9991060,onshore_wind,42.5,-95.0
9990093,onshore_wind,42.5,-88.5
60596,onshore_wind,42.5,-77.5
57380,onshore_wind,42.5,-73.0
62035,onshore_wind,43.0,-96.0
9991277,onshore_wind,43.0,-95.5
9991017,onshore_wind,43.0,-95.0
9990459,onshore_wind,43.0,-92.0
9990736,onshore_wind,43.0,-89.5
59953,onshore_wind,43.0,-72.0
61745,onshore_wind,43.5,-99.0
9991088,onshore_wind,43.5,-95.0
9990383,onshore_wind,43.5,-91.5
9990659,onshore_wind,43.5,-85.5
58690,onshore_wind,44.0,-83.5
56290,onshore_wind,44.0,-75.5
63103,onshore_wind,44.5,-99.5
9990183,onshore_wind,44.5,-87.5
57568,onshore_wind,44.5,-70.5
63132,onshore_wind,44.5,-68.0
59757,onshore_wind,45.0,-108.5
9990509,onshore_wind,45.0,-95.0
9991238,onshore_wind,45.5,-97.5
9990305,onshore_wind,46.0,-102.5
59655,onshore_wind,46.0,-100.5
56858,onshore_wind,47.0,-120.5
66183,onshore_wind,47.0,-106.0
9990474,onshore_wind,47.0,-104.0
58658,onshore_wind,47.0,-98.5
9990627,onshore_wind,47.5,-95.5
9990902,onshore_wind,48.0,-101.5
9990811,onshore_wind,48.0,-100.5
9991110,onshore_wind,48.0,-98.0
57049,onshore_wind,48.5,-112.0
63258,onshore_wind,48.5,-103.0
56605,onshore_wind,48.5,-98.5
9990960,onshore_wind,49.0,-100.0
9991245,onshore_wind,49.0,-97.0
57935,onshore_wind,64.0,-149.0
64256,solar,21.0,-156.5
65909,solar,26.5,-81.0
63027,solar,27.5,-99.0
65932,solar,28.5,-98.5
63583,solar,28.5,-81.0
64079,solar,29.0,-97.5
66157,solar,29.0,-96.0
64258,solar,29.5,-99.5
58537,solar,29.5,-98.5
65843,solar,30.0,-97.5
63187,solar,30.0,-84.0
62925,solar,30.5,-82.0
64999,solar,31.0,-96.5
62377,solar,31.0,-83.0
59044,solar,31.5,-111.0
58972,solar,31.5,-110.5
63320,solar,31.5,-104.5
63730,solar,31.5,-100.5
61920,solar,31.5,-100.0
64537,solar,31.5,-82.0
66408,solar,32.0,-106.5
63028,solar,32.0,-103.5
61370,solar,32.0,-98.0
64841,solar,32.0,-84.0
64428,solar,32.5,-116.0
57997,solar,32.5,-114.5
58833,solar,32.5,-110.0
66193,solar,32.5,-92.0
61696,solar,32.5,-83.5
61459,solar,32.5,-82.5
58907,solar,33.0,-117.0
60572,solar,33.0,-113.5
59653,solar,33.0,-107.5
58520,solar,33.0,-106.0
62880,solar,33.0,-84.0
60082,solar,33.0,-82.0
63548,solar,33.0,-81.5
62188,solar,33.0,-81.0
66242,solar,33.5,-117.5
60825,solar,33.5,-116.0
64277,solar,33.5,-83.0
64570,solar,33.5,-82.5
63839,solar,33.5,-81.0
61936,solar,33.5,-80.0
63349,solar,34.0,-113.5
64081,solar,34.0,-90.5
64524,solar,34.5,-103.5
65463,solar,34.5,-102.0
64263,solar,34.5,-93.0
61262,solar,34.5,-91.5
64276,solar,34.5,-83.0
63635,solar,34.5,-80.5
60540,solar,34.5,-79.0
64852,solar,35.0,-117.0
59251,solar,35.0,-103.5
61614,solar,35.0,-98.0
62617,solar,35.0,-91.5
63760,solar,35.0,-82.5
60383,solar,35.0,-80.5
60380,solar,35.0,-79.5
63545,solar,35.5,-119.5
63082,solar,35.5,-105.0
61615,solar,35.5,-98.5
61618,solar,35.5,-98.0
63026,solar,35.5,-89.5
65674,solar,36.0,-118.0
65103,solar,36.0,-107.0
62468,solar,36.0,-86.5
63807,solar,36.0,-80.5
59523,solar,36.5,-120.0
57243,solar,36.5,-104.5
65511,solar,36.5,-99.5
62494,solar,36.5,-98.0
62820,solar,36.5,-80.5
65485,solar,37.0,-121.5
65665,solar,37.0,-80.5
63031,solar,37.5,-76.5
65510,solar,38.0,-120.5
66314,solar,38.0,-76.5
58890,solar,38.5,-122.5
58547,solar,38.5,-109.0
66191,solar,38.5,-88.5
62656,solar,39.0,-111.0
65804,solar,39.0,-97.0
66133,solar,39.0,-78.0
65043,solar,39.0,-77.5
60785,solar,39.5,-117.5
64669,solar,39.5,-112.5
63968,solar,39.5,-89.0
60238,solar,39.5,-87.5
66264,solar,39.5,-85.5
63869,solar,40.0,-105.0
61991,solar,40.0,-104.5
64629,solar,40.0,-91.5
64741,solar,40.0,-90.5
62681,solar,40.0,-88.5
64536,solar,40.0,-88.0
65935,solar,40.0,-87.5
65900,solar,40.0,-83.0
57390,solar,40.0,-76.5
58091,solar,40.0,-76.0
58535,solar,40.0,-75.5
59910,solar,40.0,-74.5
64766,solar,41.0,-124.0
59713,solar,41.0,-97.0
62607,solar,41.0,-92.5
64414,solar,41.0,-88.5
65821,solar,41.0,-87.0
66250,solar,41.0,-84.5
62713,solar,41.0,-75.0
61369,solar,41.5,-109.5
66113,solar,41.5,-96.5
63801,solar,41.5,-86.0
62041,solar,41.5,-82.0
65691,solar,41.5,-81.0
66364,solar,41.5,-79.5
64559,solar,41.5,-73.0
62657,solar,41.5,-72.5
66075,solar,41.5,-70.5
66267,solar,42.0,-112.0
65005,solar,42.0,-88.0
60453,solar,42.0,-79.5
65753,solar,42.0,-74.0
62273,solar,42.0,-73.5
64161,solar,42.0,-73.0
62272,solar,42.5,-121.0
64984,solar,42.5,-92.5
65967,solar,42.5,-88.0
61755,solar,42.5,-73.0
60011,solar,43.0,-113.0
64968,solar,43.0,-103.5
65009,solar,43.0,-90.0
60346,solar,43.0,-83.5
65299,solar,43.0,-78.5
64163,solar,43.0,-78.0
64064,solar,43.0,-73.0
62868,solar,43.5,-90.0
64497,solar,43.5,-85.5
64459,solar,43.5,-84.0
65435,solar,43.5,-76.0
63667,solar,43.5,-71.0
63726,solar,44.0,-96.5
60526,solar,44.5,-94.0
63969,solar,45.0,-122.5
66011,solar,45.0,-121.0
60521,solar,45.0,-95.0
60894,solar,45.0,-90.5
65379,solar,45.0,-74.5
65858,solar,45.0,-69.0
63330,solar,45.5,-122.5
65968,solar,45.5,-89.5
64976,solar,46.0,-92.0
6304,solar,67.0,-162.5
-1065799821027645681,solar,38.0,-82.5
500701449105794732,solar,38.0,-82.0
5264981444132581172,solar,47.5,-94.5
8596148642566783026,solar,47.0,-105.0
8293386810295812914,solar,47.0,-104.5
3150124294959813617,solar,47.5,-105.0
-7173459147249596636,solar,47.5,-104.5
-7830506312105768360,solar,46.5,-104.5
-6562966924087366112,solar,46.5,-105.0
8953904760742446324,solar,47.0,-104.0
6545928684757602474,solar,47.0,-105.5
506693597078414027,solar,46.5,-101.0
1027531285930581073,solar,46.5,-100.5
-4296020184628284076,solar,46.5,-101.5
7907144158624919381,solar,47.0,-101.0
5592331007424866537,solar,47.0,-100.5
-4364253675115011236,solar,47.0,-101.5
1410223933199741940,solar,47.5,-101.0
-979633307827466984,solar,47.0,-100.0
-2738500927665962369,solar,47.5,-101.5
7268569801765857679,solar,47.5,-102.0
8995624917019486501,solar,47.0,-102.0
-9210966533911427979,solar,45.5,-98.5
-4921734430669033022,solar,45.0,-98.5
561626976918511890,solar,45.5,-99.0
2122911262314733424,solar,45.0,-98.0
-8957085015001832043,solar,45.5,-98.0
-4494223744357136086,solar,45.0,-99.0
-1635793532562423301,solar,46.0,-98.5
-9092640846112713995,solar,38.5,-82.0
6126667528764935262,solar,38.5,-81.5
-5096712653104832187,solar,39.0,-81.5
7367535258713105100,solar,39.0,-81.0
-9217509314910232901,solar,47.5,-100.5
3125576974407377444,solar,48.0,-101.0
1949553767730094407,solar,48.0,-101.5
3725889234814407559,solar,44.5,-105.5
2094212646451007541,solar,44.5,-105.0
4772819104249019072,solar,44.5,-106.0
7864134438282482351,solar,47.5,-102.5
-3238573934723696607,solar,47.0,-102.5
6542097873264328919,solar,48.0,-102.0
2167687505151371498,solar,47.5,-91.0
-379712014692408068,solar,47.0,-99.0
2123584629345440514,solar,47.5,-98.5
-4794748751703487751,solar,47.5,-99.0
-9154365287124170091,onshore_wind,31.0,-88.0
-8833107515180373033,onshore_wind,31.0,-87.5
-4512063050555335004,onshore_wind,31.5,-88.0
7782510550839974220,onshore_wind,31.0,-88.5
-4643606723500541278,onshore_wind,31.5,-88.5
-6886074789283854323,onshore_wind,31.5,-87.5
4088316580831308371,onshore_wind,32.0,-106.5
-3035013384149389899,onshore_wind,32.0,-107.0
3932593029729286792,onshore_wind,32.5,-87.5
5794000733267469736,onshore_wind,32.5,-88.0
2544143569769211483,onshore_wind,33.0,-87.5
6072542585897149957,onshore_wind,33.0,-88.0
4410930670677458662,onshore_wind,32.0,-88.0
6222415561075885834,onshore_wind,32.0,-87.5
-1214600044613869363,solar,32.5,-87.5
6534850713133350931,solar,33.0,-87.5
5293747716990245267,onshore_wind,33.5,-86.5
8948632794337403738,onshore_wind,33.0,-86.5
-1369525052388661304,onshore_wind,33.0,-86.0
-6221688381953816702,onshore_wind,33.5,-86.0
8763499872132917540,onshore_wind,33.0,-87.0
7750533033179352052,onshore_wind,33.5,-87.0
6482059756469464995,solar,33.0,-87.0
-5567411605483843041,onshore_wind,34.5,-88.0
5024080422859617377,onshore_wind,35.0,-88.0
-8001843720477828667,onshore_wind,34.5,-87.5
344706320567387111,onshore_wind,35.0,-87.5
-7415144544260426577,onshore_wind,34.5,-88.5
-1165715419845046955,onshore_wind,35.0,-88.5
2847552155853038362,onshore_wind,38.0,-84.0
4752391627595658385,onshore_wind,37.5,-84.5
-3383258627985038657,onshore_wind,37.5,-84.0
-6017879489315542922,onshore_wind,37.5,-83.5
-5727071695510500317,onshore_wind,38.0,-83.5
645478220045944181,onshore_wind,38.5,-84.0
464467843781857597,onshore_wind,35.0,-110.5
7895739564716898822,onshore_wind,35.5,-110.5
646505416115417422,onshore_wind,33.5,-111.5
-1870350837586609372,onshore_wind,32.5,-111.0
2187503610667977637,onshore_wind,33.0,-111.0
-6969166493141903777,onshore_wind,33.0,-115.0
4659633481285139426,onshore_wind,33.0,-114.5
1193537356825733935,onshore_wind,32.5,-115.0
