plant_id_eia,plant_name_eia,generator_id,technology_description,capacity_mw,latitude,longitude,balancing_authority_code_eia,state
9990761,J1467,1,onshore_wind,150,42.865995,-91.849104,MISO,IA
9990762,J147,1,onshore_wind,60,46.327916,-84.619853,MISO,MI
9990763,J1470,1,onshore_wind,30,40.494144,-87.328076,MISO,IN
9990764,J148,1,onshore_wind,4.94,44.019479,-92.388844,MISO,MN
9990765,J1480,1,onshore_wind,70,42.483465,-92.312817,MISO,IA
9990766,J1483,1,onshore_wind,99,43.010982,-90.142222,MISO,WI
9990767,J1485,1,onshore_wind,250,44.777032,-96.656055,MISO,SD
9990768,J1487,1,onshore_wind,120,43.672833,-93.313816,MISO,MN
9990769,J150,1,onshore_wind,99,48.219494,-102.318377,MISO,ND
9990770,J1508,1,onshore_wind,98.9,44.897013,-89.787226,MISO,WI
9990771,J151,1,onshore_wind,350,44.026737,-96.670293,MISO,SD
9990772,J1512,1,onshore_wind,98.9,42.673274,-90.135506,MISO,WI
9990773,J1521,1,onshore_wind,199.5,45.377198,-97.625866,MISO,SD
9990774,J153,1,onshore_wind,30,41.669998,-91.606941,MISO,IA
9990775,J1536,1,onshore_wind,150,43.655432,-84.850168,MISO,MI
9990776,J154,1,onshore_wind,500,41.34273,-91.708542,MISO,IA
9990777,J155,1,onshore_wind,4.94,44.440121,-95.840616,MISO,MN
9990778,J1557,1,onshore_wind,293,43.457406,-82.805737,MISO,MI
9990779,J156,1,onshore_wind,185.6,41.3248,-86.2618,MISO,IN
9990780,J157,1,onshore_wind,27,48.288692,-98.698177,MISO,ND
9990781,J1575,1,onshore_wind,70,48.544646,-96.713263,MISO,MN
9990782,J158,1,onshore_wind,150,39.978566,-88.597863,MISO,IL
9990783,J159,1,onshore_wind,101.2,39.855282,-88.963006,MISO,IL
9990784,J1590,1,onshore_wind,200,42.756255,-96.24359,MISO,IA
9990785,J1594,1,onshore_wind,200,44.855052,-97.715125,MISO,SD
9990786,J160,1,onshore_wind,101.2,39.855282,-88.963006,MISO,IL
9990787,J161,1,onshore_wind,155,43.473925,-83.418464,MISO,MI
9990788,J1613,1,onshore_wind,400,46.950242,-97.198163,MISO,ND
9990789,J1621,1,onshore_wind,400,45.778278,-99.173189,MISO,SD
9990790,J1627,1,onshore_wind,200,40.740813,-86.879949,MISO,IN
9990791,J1628,1,onshore_wind,200,40.740813,-86.879949,MISO,IN
9990792,J163,1,onshore_wind,100,40.40164,-86.897663,MISO,IN
9990793,J1631,1,onshore_wind,200,44.7347,-90.6121,MISO,WI
9990794,J164,1,onshore_wind,99,41.357601,-82.620194,MISO,OH
9990795,J165,1,onshore_wind,97.6,41.609903,-84.119242,MISO,OH
9990796,J166,1,onshore_wind,99,41.609903,-84.119242,MISO,OH
9990797,J1666,1,onshore_wind,300,42.5971,-84.3735,MISO,MI
9990798,J1667,1,onshore_wind,200,43.63173,-84.608627,MISO,MI
9990799,J1675,1,onshore_wind,250,39.6786,-87.7456,MISO,IL
9990800,J1676,1,onshore_wind,300,40.4909,-88.8473,MISO,IL
9990801,J168,1,onshore_wind,200,39.8932,-94.4047,MISO,MO
9990802,J170,1,onshore_wind,200,43.473925,-83.418464,MISO,MI
9990803,J1701,1,onshore_wind,200,40.4562,-90.6779,MISO,IL
9990804,J1702,1,onshore_wind,300,39.667258,-88.923389,MISO,IL
9990805,J1713,1,onshore_wind,147.19,39.86,-88.9616,MISO,IL
9990806,J1718,1,onshore_wind,200,40.1834,-87.7328,MISO,IL
9990807,J1725,1,onshore_wind,100,40.5075,-89.5134,MISO,IL
9990808,J1727,1,onshore_wind,33.75,43.0819,-93.7343,MISO,IA
9990809,J1728,1,onshore_wind,39,42.0362,-93.465,MISO,IA
9990810,J1729,1,onshore_wind,43,43.0819,-93.7343,MISO,IA
9990811,J1754,1,onshore_wind,200,48.2346,-100.6363,MISO,ND
9990812,J1755,1,onshore_wind,147.19,41.4041,-89.5287,MISO,IL
9990813,J1757,1,onshore_wind,300,39.5203,-88.2218,MISO,IL
9990814,J1758,1,onshore_wind,42,46.9361,-98.0716,MISO,ND
9990815,J176,1,onshore_wind,200,43.280381,-84.60826,MISO,MI
9990816,J1761,1,onshore_wind,39,46.9361,-98.0716,MISO,ND
9990817,J1763,1,onshore_wind,33,48.7723,-98.4648,MISO,ND
9990818,J1767,1,onshore_wind,37,43.0819,-93.7343,MISO,IA
9990819,J1769,1,onshore_wind,120,43.3568,-92.3172,MISO,IA
9990820,J177,1,onshore_wind,97.5,45.04148,-92.443795,MISO,WI
9990821,J1770,1,onshore_wind,150,40.1834,-87.7328,MISO,IL
9990822,J1773,1,onshore_wind,300,42.814973,-90.156792,MISO,WI
9990823,J1774,1,onshore_wind,50,40.3469,-87.3533,MISO,IN
9990824,J1776,1,onshore_wind,34,43.3786,-95.6237,MISO,IA
9990825,J178,1,onshore_wind,99.6,46.974662,-100.476278,MISO,ND
9990826,J1781,1,onshore_wind,300,42.814973,-90.156792,MISO,WI
9990827,J179,1,onshore_wind,47.5,44.430749,-92.70206,MISO,MN
9990828,J180,1,onshore_wind,39,44.430749,-92.70206,MISO,MN
9990829,J1800,1,onshore_wind,25,43.6714,-92.7525,MISO,MN
9990830,J1801,1,onshore_wind,39,42.0362,-93.465,MISO,IA
9990831,J1803,1,onshore_wind,1.6,46.8978,-88.6874,MISO,MI
9990832,J1812,1,onshore_wind,294.25,29.7386,-94.611,MISO,TX
9990833,J1817,1,onshore_wind,20,46.8978,-88.6874,MISO,MI
9990834,J182,1,onshore_wind,150,44.042331,-92.848214,MISO,MN
9990835,J1822,1,onshore_wind,200,42.7325,-93.2625,MISO,IA
9990836,J183,1,onshore_wind,200,43.692108,-96.252881,MISO,MN
9990837,J1831,1,onshore_wind,200,40.032083,-89.577958,MISO,IL
9990838,J1835,1,onshore_wind,200,38.0141,-87.0077,MISO,IN
9990839,J1837,1,onshore_wind,200,39.3911,-88.8055,MISO,IL
9990840,J184,1,onshore_wind,100,43.692108,-96.252881,MISO,MN
9990841,J1841,1,onshore_wind,52,35.2957,-90.7712,MISO,AR
9990842,J1842,1,onshore_wind,135,35.2957,-90.7712,MISO,AR
9990843,J185,1,onshore_wind,100,43.852661,-83.020298,MISO,MI
9990844,J1859,1,onshore_wind,200,41.3366,-95.5423,MISO,IA
9990845,J186,1,onshore_wind,100,43.852661,-83.020298,MISO,MI
9990846,J1864,1,onshore_wind,250,43.0816,-93.2608,MISO,IA
9990847,J1865,1,onshore_wind,250,42.3839,-93.2404,MISO,IA
9990848,J1866,1,onshore_wind,125,44.7347,-90.6121,MISO,WI
9990849,J1867,1,onshore_wind,200,42.7325,-93.2625,MISO,IA
9990850,J187,1,onshore_wind,198,42.969018,-84.14281,MISO,MI
9990851,J188,1,onshore_wind,99,41.881134,-84.061858,MISO,MI
9990852,J1888,1,onshore_wind,175,47.131565,-101.368638,MISO,MN
9990853,J189,1,onshore_wind,200,43.676966,-96.774725,MISO,SD
9990854,J1893,1,onshore_wind,500,46.7161,-101.2811,MISO,ND
9990855,J1896,1,onshore_wind,100,37.7958,-87.573,MISO,KY
9990856,J190,1,onshore_wind,100,42.9598,-85.9961,MISO,MI
9990857,J1903,1,onshore_wind,140,43.3786,-95.6237,MISO,IA
9990858,J191,1,onshore_wind,101.2,41.3315,-94.9278,MISO,IA
9990859,J192,1,onshore_wind,500,41.34273,-91.708542,MISO,IA
9990860,J1926,1,onshore_wind,200,40.5075,-89.5134,MISO,IL
9990861,J193,1,onshore_wind,50,46.425242,-95.713536,MISO,MN
9990862,J1931,1,onshore_wind,40,43.0005,-90.1354,MISO,WI
9990863,J194,1,onshore_wind,300,44.333,-86.0568,MISO,MI
9990864,J195,1,onshore_wind,200,42.969018,-84.14281,MISO,MI
9990865,J1952,1,onshore_wind,180,43.0816,-93.2608,MISO,IA
9990866,J196,1,onshore_wind,50,40.168973,-87.728779,MISO,IL
9990867,J1961,1,onshore_wind,190,46.950242,-97.198163,MISO,ND
9990868,J1966,1,onshore_wind,200,40.3017,-86.4751,MISO,IN
9990869,J1967,1,onshore_wind,150,40.1401,-88.1992,MISO,IL
9990870,J197,1,onshore_wind,124.8,41.881134,-84.061858,MISO,MI
9990871,J1978,1,onshore_wind,175,42.7342,-94.6787,MISO,IA
9990872,J1979,1,onshore_wind,200,43.0601,-92.3177,MISO,IA
9990873,J198,1,onshore_wind,99,44.440121,-95.840616,MISO,MN
9990874,J1989,1,onshore_wind,250,45.5898,-98.3516,MISO,SD
9990875,J199,1,onshore_wind,120,43.280381,-84.60826,MISO,MI
9990876,J1990,1,onshore_wind,250,46.9793,-98.9588,MISO,ND
9990877,J1998,1,onshore_wind,66,42.7325,-93.2625,MISO,IA
9990878,J201,1,onshore_wind,20,43.682903,-84.006289,MISO,MI
9990879,J2019,1,onshore_wind,150,48.7724,-99.8409,MISO,ND
9990880,J202,1,onshore_wind,101,43.473925,-83.418464,MISO,MI
9990881,J203,1,onshore_wind,200,43.457406,-82.797498,MISO,MI
9990882,J2031,1,onshore_wind,100,42.0798,-92.5326,MISO,IA
9990883,J2038,1,onshore_wind,300,40.0404,-86.8933,MISO,IN
9990884,J204,1,onshore_wind,200,42.2465,-85.0056,MISO,MI
9990885,J2040,1,onshore_wind,150,43.3779,-95.1509,MISO,IA
9990886,J2048,1,onshore_wind,100,40.6063,-87.3109,MISO,IN
9990887,J2049,1,onshore_wind,200,39.625605,-88.907388,MISO,IL
9990888,J205,1,onshore_wind,200,39.227425,-89.462177,MISO,IL
9990889,J2053,1,onshore_wind,151.47,44.4037,-95.2538,MISO,MN
9990890,J2054,1,onshore_wind,67,43.6738,-93.3488,MISO,MN
9990891,J2058,1,onshore_wind,100,41.9287,-83.5375,MISO,MI
9990892,J2067,1,onshore_wind,39.4,46.8924,-96.4907,MISO,MN
9990893,J2079,1,onshore_wind,150,43.0819,-93.7343,MISO,IA
9990894,J208,1,onshore_wind,500,41.1462,-82.5984,MISO,OH
9990895,J2080,1,onshore_wind,200,47.1153,-101.3403,MISO,ND
9990896,J209,1,onshore_wind,250,46.119855,-99.396278,MISO,ND
9990897,J2092,1,onshore_wind,100,45.174,-93.9631,MISO,MN
9990898,J2097,1,onshore_wind,100,46.7161,-101.2811,MISO,ND
9990899,J2104,1,onshore_wind,550,44.19788,-95.559818,MISO,MN
9990900,J2106,1,onshore_wind,150,42.0362,-93.465,MISO,IA
9990901,J2115,1,onshore_wind,98.3,39.86,-88.9616,MISO,IL
9990902,J212,1,onshore_wind,600,48.227309,-101.550226,MISO,ND
9990903,J2122,1,onshore_wind,33,42.7325,-93.2625,MISO,IA
9990904,J213,1,onshore_wind,200,39.757504,-89.682888,MISO,IL
9990905,J2132,1,onshore_wind,300,39.8538,-87.464,MISO,IN
9990906,J214,1,onshore_wind,150,41.3248,-86.2618,MISO,IN
9990907,J2157,1,onshore_wind,100,46.7161,-101.2811,MISO,ND
9990908,J216,1,onshore_wind,25,43.695416,-92.749276,MISO,MN
9990909,J217,1,onshore_wind,50,43.466828,-89.342991,MISO,WI
9990910,J218,1,onshore_wind,150,46.103995,-102.517517,MISO,ND
9990911,J2189,1,onshore_wind,15.6,40.4562,-90.6779,MISO,IL
9990912,J2192,1,onshore_wind,99.9,40.1834,-87.7328,MISO,IL
9990913,J221,1,onshore_wind,5,45.04148,-92.443795,MISO,WI
9990914,J222,1,onshore_wind,200,43.280381,-84.60826,MISO,MI
9990915,J223,1,onshore_wind,30,43.695416,-92.749276,MISO,MN
9990916,J2241,1,onshore_wind,320,40.6063,-87.3109,MISO,IN
9990917,J2247,1,onshore_wind,182.2,41.0332,-89.3448,MISO,IL
9990918,J225,1,onshore_wind,100,42.5961,-84.8383,MISO,MI
9990919,J2250,1,onshore_wind,200,46.9793,-98.9588,MISO,ND
9990920,J2256,1,onshore_wind,150,42.7765,-94.2072,MISO,IA
9990921,J2260,1,onshore_wind,251.5,45.3402,-83.9176,MISO,MI
9990922,J2275,1,onshore_wind,249.1,40.788,-89.76,MISO,IL
9990923,J2283,1,onshore_wind,16.1,41.8878,-84.5929,MISO,MI
9990924,J2311,1,onshore_wind,145,41.241167,-89.166524,MISO,IL
9990925,J2312,1,onshore_wind,47.9,41.241167,-89.166524,MISO,IL
9990926,J235,1,onshore_wind,110,43.852661,-83.020298,MISO,MI
9990927,J243,1,onshore_wind,75,43.691893,-95.129111,MISO,MN
9990928,J245,1,onshore_wind,100,43.473925,-83.418464,MISO,MI
9990929,J246,1,onshore_wind,7,43.280381,-84.60826,MISO,MI
9990930,J247,1,onshore_wind,150,43.457406,-82.797498,MISO,MI
9990931,J249,1,onshore_wind,180,46.115778,-98.478795,MISO,ND
9990932,J251,1,onshore_wind,27.5,48.288692,-98.698177,MISO,ND
9990933,J252,1,onshore_wind,39.09,41.6846,-94.9058,MISO,IA
9990934,J253,1,onshore_wind,48.3,42.3897,-96.0448,MISO,IA
9990935,J254,1,onshore_wind,200,44.440121,-95.840616,MISO,MN
9990936,J257,1,onshore_wind,149.5,40.960602,-87.392897,MISO,IN
9990937,J260,1,onshore_wind,100,40.626943,-88.190335,MISO,IL
9990938,J261,1,onshore_wind,100,40.003048,-86.907534,MISO,IN
9990939,J262,1,onshore_wind,100,46.99038,-98.949093,MISO,ND
9990940,J263,1,onshore_wind,100,46.99038,-98.949093,MISO,ND
9990941,J264,1,onshore_wind,120.75,42.969018,-84.14281,MISO,MI
9990942,J265,1,onshore_wind,100,41.0332,-89.3448,MISO,IL
9990943,J266,1,onshore_wind,200,45.643925,-96.974396,MISO,SD
9990944,J267,1,onshore_wind,125,43.473925,-83.418464,MISO,MI
9990945,J270,1,onshore_wind,197.8,40.960602,-87.392897,MISO,IN
9990946,J272,1,onshore_wind,170.2,41.6864,-92.5315,MISO,IA
9990947,J273,1,onshore_wind,149.6,40.173813,-88.909212,MISO,IL
9990948,J274,1,onshore_wind,100,41.323828,-93.992806,MISO,IA
9990949,J276,1,onshore_wind,150,40.762186,-87.795873,MISO,IL
9990950,J277,1,onshore_wind,150,40.762186,-87.795873,MISO,IL
9990951,J278,1,onshore_wind,200,43.695416,-92.749276,MISO,MN
9990952,J281,1,onshore_wind,50,43.852661,-83.020298,MISO,MI
9990953,J282,1,onshore_wind,50,43.852661,-83.020298,MISO,MI
9990954,J283,1,onshore_wind,20,44.016183,-95.180153,MISO,MN
9990955,J285,1,onshore_wind,250,43.096237,-95.60587,MISO,IA
9990956,J286,1,onshore_wind,198.9,41.714425,-94.743863,MISO,IA
9990957,J287,1,onshore_wind,56.7,43.692187,-95.734382,MISO,MN
9990958,J288,1,onshore_wind,40,45.099276,-94.759526,MISO,MN
9990959,J289,1,onshore_wind,20,41.323828,-93.992806,MISO,IA
9990960,J290,1,onshore_wind,150,48.769899,-99.835265,MISO,ND
9990961,J296,1,onshore_wind,69.3,45.3402,-83.9176,MISO,MI
9990962,J297,1,onshore_wind,150,43.096237,-95.60587,MISO,IA
9990963,J298,1,onshore_wind,300,42.08971,-92.532708,MISO,IA
9990964,J300,1,onshore_wind,60,46.0802,-85.0868,MISO,MI
9990965,J301,1,onshore_wind,101,43.473925,-83.418464,MISO,MI
9990966,J302,1,onshore_wind,101.2,46.342723,-99.920611,MISO,ND
9990967,J306,1,onshore_wind,101,45.723717,-96.261117,MISO,MN
9990968,J307,1,onshore_wind,201,43.985292,-85.315561,MISO,MI
9990969,J308,1,onshore_wind,301,43.457406,-82.797498,MISO,MI
9990970,J310,1,onshore_wind,200,44.02727,-93.044794,MISO,MN
9990971,J311,1,onshore_wind,201,40.376036,-94.899105,MISO,MO
9990972,J312,1,onshore_wind,201,40.306516,-86.463556,MISO,IN
9990973,J313,1,onshore_wind,201,40.003048,-86.907534,MISO,IN
9990974,J314,1,onshore_wind,101,43.466828,-89.342991,MISO,WI
9990975,J315,1,onshore_wind,101,42.686352,-89.071451,MISO,WI
9990976,J316,1,onshore_wind,150,46.115778,-98.478795,MISO,ND
9990977,J318,1,onshore_wind,30,39.693074,-89.975399,MISO,IL
9990978,J321,1,onshore_wind,151.2,43.457406,-82.797498,MISO,MI
9990979,J323,1,onshore_wind,19.79,29.7047,-91.4432,MISO,LA
9990980,J325,1,onshore_wind,4,43.852661,-83.020298,MISO,MI
9990981,J327,1,onshore_wind,150,43.852661,-83.020298,MISO,MI
9990982,J340,1,onshore_wind,100,43.852661,-83.020298,MISO,MI
9990983,J342,1,onshore_wind,305,42.488778,-91.808815,MISO,IA
9990984,J343,1,onshore_wind,150,41.029,-94.6992,MISO,IA
9990985,J344,1,onshore_wind,169,41.3352,-92.6409,MISO,IA
9990986,J346,1,onshore_wind,201,40.376036,-94.899105,MISO,MO
9990987,J354,1,onshore_wind,52,43.852661,-83.020298,MISO,MI
9990988,J375,1,onshore_wind,124,40.626943,-88.190335,MISO,IL
9990989,J395,1,onshore_wind,98,42.655097,-90.1204,MISO,WI
9990990,J407,1,onshore_wind,200,43.672833,-93.313816,MISO,MN
9990991,J408,1,onshore_wind,200,43.457406,-82.797498,MISO,MI
9990992,J409,1,onshore_wind,150,42.865995,-91.849104,MISO,IA
9990993,J410,1,onshore_wind,300,42.865995,-91.849104,MISO,IA
9990994,J411,1,onshore_wind,300,42.3869,-95.5135,MISO,IA
9990995,J412,1,onshore_wind,200,42.3869,-95.5135,MISO,IA
9990996,J414,1,onshore_wind,120,43.672833,-93.313816,MISO,MN
9990997,J415,1,onshore_wind,200,42.751676,-93.257571,MISO,IA
9990998,J416,1,onshore_wind,200,42.751676,-93.257571,MISO,IA
9990999,J426,1,onshore_wind,100,44.035805,-96.248354,MISO,MN
9991000,J429,1,onshore_wind,100,29.857111,-94.154168,MISO,TX
9991001,J431,1,onshore_wind,100,40.608823,-87.300417,MISO,IN
9991002,J432,1,onshore_wind,98,44.388943,-96.775495,MISO,SD
9991003,J436,1,onshore_wind,150,45.154079,-96.97794,MISO,SD
9991004,J437,1,onshore_wind,150,45.154079,-96.97794,MISO,SD
9991005,J438,1,onshore_wind,170,41.6864,-92.5315,MISO,IA
9991006,J439,1,onshore_wind,500,43.37349,-94.666903,MISO,IA
9991007,J441,1,onshore_wind,170,44.042331,-92.848214,MISO,MN
9991008,J442,1,onshore_wind,200,44.777032,-96.656055,MISO,SD
9991009,J443,1,onshore_wind,41,42.489446,-91.347601,MISO,IA
9991010,J446,1,onshore_wind,200,40.306516,-86.463556,MISO,IN
9991011,J447,1,onshore_wind,150,43.090542,-93.231955,MISO,IA
9991012,J448,1,onshore_wind,202,43.350332,-92.769601,MISO,IA
9991013,J449,1,onshore_wind,202,43.350332,-92.769601,MISO,IA
9991014,J450,1,onshore_wind,200,43.852661,-83.020298,MISO,MI
9991015,J452,1,onshore_wind,150,43.457406,-82.797498,MISO,MI
9991016,J454,1,onshore_wind,18.9,44.440121,-95.840616,MISO,MN
9991017,J455,1,onshore_wind,300,43.075786,-95.140809,MISO,IA
9991018,J456,1,onshore_wind,150,40.450891,-90.668713,MISO,IL
9991019,J457,1,onshore_wind,150,46.115778,-98.478795,MISO,ND
9991020,J458,1,onshore_wind,200,44.8582,-97.7295,MISO,SD
9991021,J459,1,onshore_wind,200,45.184093,-96.776067,MISO,SD
9991022,J460,1,onshore_wind,200,44.410716,-96.278048,MISO,MN
9991023,J461,1,onshore_wind,299.2,42.08971,-92.532708,MISO,IA
9991024,J462,1,onshore_wind,598.4,43.37349,-94.666903,MISO,IA
9991025,J467,1,onshore_wind,102,39.771102,-88.215472,MISO,IL
9991026,J468,1,onshore_wind,202,39.771102,-88.215472,MISO,IL
9991027,J470,1,onshore_wind,150,46.408098,-87.590233,MISO,MI
9991028,J474,1,onshore_wind,144,40.173813,-88.909212,MISO,IL
9991029,J475,1,onshore_wind,200,41.6864,-92.5315,MISO,IA
9991030,J476,1,onshore_wind,246,40.443233,-95.43622,MISO,MO
9991031,J478,1,onshore_wind,200,40.306516,-86.463556,MISO,IN
9991032,J488,1,onshore_wind,151.8,45.329096,-96.95929,MISO,SD
9991033,J489,1,onshore_wind,151.8,45.329096,-96.95929,MISO,SD
9991034,J490,1,onshore_wind,60,44.076177,-103.204996,MISO,SD
9991035,J493,1,onshore_wind,150,44.727888,-95.919791,MISO,MN
9991036,J495,1,onshore_wind,200,43.373868,-93.711402,MISO,IA
9991037,J496,1,onshore_wind,151.8,43.457406,-82.797498,MISO,MI
9991038,J497,1,onshore_wind,170,42.0802,-92.0657,MISO,IA
9991039,J498,1,onshore_wind,340,42.05208,-94.101033,MISO,IA
9991040,J499,1,onshore_wind,340,41.318156,-94.242059,MISO,IA
9991041,J500,1,onshore_wind,500,41.3307,-94.471,MISO,IA
9991042,J501,1,onshore_wind,500,43.155705,-93.971932,MISO,IA
9991043,J503,1,onshore_wind,98.8,46.342723,-99.920611,MISO,ND
9991044,J506,1,onshore_wind,200,42.737094,-96.202391,MISO,IA
9991045,J511,1,onshore_wind,200,47.142166,-101.309263,MISO,ND
9991046,J512,1,onshore_wind,250,43.692187,-95.734382,MISO,MN
9991047,J513,1,onshore_wind,100.05,40.76396,-86.847677,MISO,
9991048,J515,1,onshore_wind,400,40.494144,-87.328076,MISO,IN
9991049,J519,1,onshore_wind,200,41.6846,-94.9058,MISO,IA
9991050,J520,1,onshore_wind,100,44.035805,-96.248354,MISO,MN
9991051,J521,1,onshore_wind,100,43.852661,-83.020298,MISO,MI
9991052,J526,1,onshore_wind,300,44.777032,-96.656055,MISO,SD
9991053,J527,1,onshore_wind,250,41.3307,-94.471,MISO,IA
9991054,J528,1,onshore_wind,200,41.3307,-94.471,MISO,IA
9991055,J529,1,onshore_wind,250,43.084683,-94.675507,MISO,IA
9991056,J530,1,onshore_wind,250,41.6863,-92.0655,MISO,IA
9991057,J531,1,onshore_wind,200,43.047089,-92.303994,MISO,IA
9991058,J533,1,onshore_wind,200,43.280381,-84.60826,MISO,MI
9991059,J534,1,onshore_wind,250,42.908084,-94.222593,MISO,IA
9991060,J535,1,onshore_wind,210,42.3862,-95.1054,MISO,IA
9991061,J537,1,onshore_wind,200,43.457406,-82.797498,MISO,MI
9991062,J538,1,onshore_wind,150,41.877033,-84.595522,MISO,MI
9991063,J541,1,onshore_wind,400,40.473942,-92.526649,MISO,MO
9991064,J545,1,onshore_wind,110,44.410716,-96.278048,MISO,MN
9991065,J546,1,onshore_wind,260,43.852661,-83.020298,MISO,MI
9991066,J555,1,onshore_wind,140,41.6864,-92.5315,MISO,IA
9991067,J556,1,onshore_wind,102,44.711027,-94.988377,MISO,MN
9991068,J558,1,onshore_wind,9.2,44.035805,-96.248354,MISO,MN
9991069,J562,1,onshore_wind,119.6,42.038923,-92.992355,MISO,IA
9991070,J563,1,onshore_wind,150,42.058109,-92.764794,MISO,IA
9991071,J564,1,onshore_wind,176,39.603001,-85.524423,MISO,
9991072,J569,1,onshore_wind,100,43.692108,-96.252881,MISO,MN
9991073,J570,1,onshore_wind,150,40.443233,-95.43622,MISO,MO
9991074,J574,1,onshore_wind,40,45.099276,-94.759526,MISO,MN
9991075,J575,1,onshore_wind,100,44.410716,-96.278048,MISO,MN
9991076,J576,1,onshore_wind,100,42.606984,-85.891756,MISO,MI
9991077,J577,1,onshore_wind,100,44.035805,-96.248354,MISO,MN
9991078,J578,1,onshore_wind,400.2,41.6846,-94.9058,MISO,IA
9991079,J579,1,onshore_wind,200,42.606984,-85.891756,MISO,MI
9991080,J580,1,onshore_wind,298,46.974662,-100.476278,MISO,ND
9991081,J583,1,onshore_wind,200,41.6846,-94.9058,MISO,IA
9991082,J584,1,onshore_wind,60,42.706527,-89.58238,MISO,WI
9991083,J587,1,onshore_wind,200,44.410716,-96.278048,MISO,MN
9991084,J589,1,onshore_wind,148.8,43.280381,-84.60826,MISO,MI
9991085,J590,1,onshore_wind,90,43.084683,-94.675507,MISO,IA
9991086,J592,1,onshore_wind,48.3,45.960614,-86.916613,MISO,MI
9991087,J593,1,onshore_wind,224,48.3437,-103.4802,MISO,ND
9991088,J594,1,onshore_wind,300,43.693893,-94.854461,MISO,MN
9991089,J595,1,onshore_wind,150,40.306516,-86.463556,MISO,IN
9991090,J596,1,onshore_wind,100,45.545015,-96.241782,MISO,MN
9991091,J597,1,onshore_wind,300,44.677594,-96.884901,MISO,SD
9991092,J598,1,onshore_wind,300,40.322819,-92.58158,MISO,MO
9991093,J599,1,onshore_wind,200,45.4299,-100.0315,MISO,SD
9991094,J600,1,onshore_wind,150,42.658761,-88.776626,MISO,WI
9991095,J601,1,onshore_wind,100,43.238275,-83.344306,MISO,MI
9991096,J602,1,onshore_wind,200,42.969018,-84.14281,MISO,MI
9991097,J606,1,onshore_wind,150,43.92897,-90.626014,MISO,WI
9991098,J607,1,onshore_wind,150,46.4573,-99.4774,MISO,ND
9991099,J608,1,onshore_wind,100,43.325191,-85.157871,MISO,MI
9991100,J609,1,onshore_wind,136,43.296124,-86.183293,MISO,MI
9991101,J610,1,onshore_wind,300,42.0802,-92.0657,MISO,IA
9991102,J611,1,onshore_wind,110,40.376036,-94.899105,MISO,MO
9991103,J612,1,onshore_wind,150,48.539191,-96.680304,MISO,MN
9991104,J613,1,onshore_wind,100,46.99038,-98.949093,MISO,ND
9991105,J614,1,onshore_wind,66,43.365156,-92.313669,MISO,IA
9991106,J615,1,onshore_wind,70,42.483465,-92.312817,MISO,IA
9991107,J625,1,onshore_wind,400,44.891296,-94.723331,MISO,MN
9991108,J626,1,onshore_wind,400,44.891296,-94.723331,MISO,MN
9991109,J627,1,onshore_wind,400,44.891296,-94.723331,MISO,MN
9991110,J628,1,onshore_wind,400,47.92785,-97.786527,MISO,ND
9991111,J629,1,onshore_wind,200,44.777032,-96.656055,MISO,SD
9991112,J630,1,onshore_wind,200,44.777032,-96.656055,MISO,SD
9991113,J631,1,onshore_wind,200,42.606984,-85.891756,MISO,MI
9991114,J632,1,onshore_wind,200,42.09706,-86.21978,MISO,MI
9991115,J637,1,onshore_wind,98,44.777032,-96.656055,MISO,SD
9991116,J638,1,onshore_wind,204,44.777032,-96.656055,MISO,SD
9991117,J650,1,onshore_wind,151.8,45.329096,-96.95929,MISO,SD
9991118,J651,1,onshore_wind,151.8,45.329096,-96.95929,MISO,SD
9991119,J652,1,onshore_wind,98,42.655097,-90.1204,MISO,WI
9991120,J657,1,onshore_wind,100.8,44.121694,-87.806347,MISO,WI
9991121,J658,1,onshore_wind,100.05,39.23288,-91.868652,MISO,MO
9991122,J662,1,onshore_wind,100.05,35.214497,-90.330899,MISO,AR
9991123,J671,1,onshore_wind,400,43.695879,-94.549583,MISO,MN
9991124,J672,1,onshore_wind,150,30.2677,-92.8141,MISO,LA
9991125,J682,1,onshore_wind,400,40.473942,-92.526649,MISO,MO
9991126,J686,1,onshore_wind,250,33.586168,-90.593748,MISO,MS
9991127,J691,1,onshore_wind,160,42.208918,-93.866511,MISO,IA
9991128,J699,1,onshore_wind,48.3,29.7047,-91.4432,MISO,LA
9991129,J701,1,onshore_wind,49,43.473925,-83.418464,MISO,MI
9991130,J705,1,onshore_wind,100,46.7161,-101.2811,MISO,ND
9991131,J706,1,onshore_wind,100,46.7161,-101.2811,MISO,ND
9991132,J707,1,onshore_wind,300,46.939015,-98.056908,MISO,ND
9991133,J711,1,onshore_wind,130,46.648549,-88.377909,MISO,MI
9991134,J712,1,onshore_wind,200,43.010982,-90.142222,MISO,WI
9991135,J713,1,onshore_wind,300,47.142166,-101.309263,MISO,ND
9991136,J714,1,onshore_wind,200,40.003048,-86.907534,MISO,IN
9991137,J715,1,onshore_wind,100,41.0332,-89.3448,MISO,IL
9991138,J717,1,onshore_wind,200.1,43.6406,-84.8468,MISO,MI
9991139,J719,1,onshore_wind,100,45.150205,-96.954594,MISO,SD
9991140,J720,1,onshore_wind,200,43.691893,-95.129111,MISO,MN
9991141,J721,1,onshore_wind,200,44.930403,-96.883452,MISO,SD
